Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
6/4/2000,76.25,10.77190018,43,29.045,21.638,4.92496272,1.444346489,0.862305413,20.03
6/5/2000,76.25,10.77190018,43,27.765,22.971,17.02881072,1.834175034,0.904531187,21.02
6/6/2000,76.25,10.77190018,43,24.449,23.085,51.6975192,2.666456433,0.956430929,3.09
6/7/2000,76.25,10.77190018,43,24.643,23.591,82.3356828,2.352721348,0.967617513,2.93
6/8/2000,76.25,10.77190018,43,25.538,23.167,41.74461,1.566144202,0.955550838,8.36
6/9/2000,76.25,10.77190018,43,25.421,22.346,23.40431748,1.133264975,0.953469684,9.54
6/10/2000,76.25,10.77190018,43,25.938,22.536,18.07250576,0.977913542,0.950883013,14.91
6/11/2000,76.25,10.77190018,43,26.24,22.272,12.06092844,1.220415066,0.931074236,16.34
6/12/2000,76.25,10.77190018,43,25.989,21.944,16.79879112,1.465560548,0.936979794,12.75
6/13/2000,76.25,10.77190018,43,25.825,22.425,26.7208164,1.575826199,0.938549427,16.74
6/14/2000,76.25,10.77190018,43,25.887,21.851,23.4558144,1.416090538,0.935050198,17.58
6/15/2000,76.25,10.77190018,43,27.933,22.412,9.815600599,1.490001314,0.884280303,24.15
6/16/2000,76.25,10.77190018,43,28.505,22.186,2.557754676,1.686428967,0.862072612,23.86
6/17/2000,76.25,10.77190018,43,26.506,21.838,12.64800792,1.578365264,0.91450862,17.82
6/18/2000,76.25,10.77190018,43,26.139,21.248,20.03460073,1.333268368,0.930552499,17.52
6/19/2000,76.25,10.77190018,43,26.155,21.846,20.39852232,1.898343443,0.936190341,18.84
6/20/2000,76.25,10.77190018,43,26.109,21.242,23.612022,1.33600662,0.939382623,19.53
6/21/2000,76.25,10.77190018,43,27.673,22.892,11.68326504,1.465038894,0.915006686,20.46
6/22/2000,76.25,10.77190018,43,26.82,21.56,12.53643314,0.998611618,0.939396501,17.07
6/23/2000,76.25,10.77190018,43,28.139,21.013,5.081177304,1.335741642,0.887891272,23.31
6/24/2000,76.25,10.77190018,43,30.31,20.808,0,1.648042645,0.804463711,24.71
6/25/2000,76.25,10.77190018,43,29.523,21.623,1.915740504,1.63535918,0.832572086,23.92
6/26/2000,76.25,10.77190018,43,27.635,20.147,6.289673364,1.390390099,0.877224598,22.22
6/27/2000,76.25,10.77190018,43,26.719,21.099,17.59872384,1.122343971,0.932632148,18.30
6/28/2000,76.25,10.77190018,43,27.227,22.006,14.70279384,1.632390725,0.919968986,17.50
6/29/2000,76.25,10.77190018,43,27.491,21.313,7.956510307,1.524596763,0.90484192,20.46
6/30/2000,76.25,10.77190018,43,25.043,21.864,19.83203424,1.898260163,0.946656952,11.77
7/1/2000,76.25,10.77190018,43,26.831,20.553,10.75115448,1.464874578,0.924925571,22.67
7/2/2000,76.25,10.77190018,43,25.971,21.866,14.38693092,1.33299552,0.944689776,19.36
7/3/2000,76.25,10.77190018,43,26.726,21.552,3.682140271,1.316232642,0.916953971,19.56
7/4/2000,76.25,10.77190018,43,24.746,20.281,8.154777888,1.109690002,0.9541404,8.17
7/5/2000,76.25,10.77190018,43,27.631,22.085,4.504393728,1.986499226,0.898605664,17.14
7/6/2000,76.25,10.77190018,43,25.554,22.29,5.07345097,1.625408755,0.92467654,10.45
7/7/2000,76.25,10.77190018,43,27.411,22.472,7.02695772,2.101234628,0.897718863,20.24
7/8/2000,76.25,10.77190018,43,26.869,22.258,8.586501458,2.361044536,0.927085822,13.58
7/9/2000,76.25,10.77190018,43,24.963,21.984,10.34088804,1.760410448,0.94530648,11.63
7/10/2000,76.25,10.77190018,43,26.269,22.241,20.6800308,2.003584779,0.93363413,23.29
7/11/2000,76.25,10.77190018,43,24.591,22.303,42.8655636,1.815736634,0.96545699,6.24
7/12/2000,76.25,10.77190018,43,25.257,22.619,30.63297744,1.90720766,0.950598494,15.51
7/13/2000,76.25,10.77190018,43,26.454,21.555,26.06849964,1.533570205,0.93180805,22.71
7/14/2000,76.25,10.77190018,43,26.247,21.178,15.99884136,1.416623111,0.934037666,19.14
7/15/2000,76.25,10.77190018,43,28.872,20.765,5.55581808,1.671075779,0.863692434,24.68
7/16/2000,76.25,10.77190018,43,26.451,21.099,11.16656748,1.388482451,0.932693351,20.53
7/17/2000,76.25,10.77190018,43,26.534,22.288,23.52619692,1.917430745,0.938604861,22.71
7/18/2000,76.25,10.77190018,43,25.579,22.252,27.13278852,1.794346156,0.944412501,17.21
7/19/2000,76.25,10.77190018,43,25.759,20.646,15.70701384,1.18409558,0.948470228,17.64
7/20/2000,76.25,10.77190018,43,27.821,21.204,3.74736834,1.370547778,0.888907698,24.45
7/21/2000,76.25,10.77190018,43,30.436,20.477,0,1.505343879,0.814715496,25.26
7/22/2000,76.25,10.77190018,43,30.994,21.624,0,1.664849724,0.779818953,25.29
7/23/2000,76.25,10.77190018,43,30.96,22.193,0.013732906,1.737499076,0.773504916,24.71
7/24/2000,76.25,10.77190018,43,30.666,20.346,0,1.935876988,0.748993439,25.20
7/25/2000,76.25,10.77190018,43,30.423,21.043,0,1.919284087,0.769980683,25.29
7/26/2000,76.25,10.77190018,43,30.01,19.747,0.68664564,1.534638322,0.810525079,25.09
7/27/2000,76.25,10.77190018,43,26.824,21.018,8.796786653,1.20668335,0.906113684,18.93
7/28/2000,76.25,10.77190018,43,29.38,21.237,0.61111404,1.453717527,0.860313085,22.94
7/29/2000,76.25,10.77190018,43,29.342,21.415,2.593804478,1.488020338,0.845126187,25.21
7/30/2000,76.25,10.77190018,43,30.37,19.78,3.96709812,1.494171652,0.859268742,25.18
7/31/2000,76.25,10.77190018,43,30.837,20.182,2.97746604,1.32141125,0.832131146,24.85
8/1/2000,76.25,10.77190018,43,30.528,20.967,0.10128024,1.570714414,0.824698167,24.89
8/2/2000,76.25,10.77190018,43,31.356,20.227,0,1.358292739,0.783630785,22.56
8/3/2000,76.25,10.77190018,43,29.875,22.237,0.221443229,1.352997447,0.835823131,9.26
8/4/2000,76.25,10.77190018,43,30.31,22.405,2.84786316,1.290209638,0.870654166,21.17
8/5/2000,76.25,10.77190018,43,33.249,22.751,1.77497838,0.88306121,0.827973228,18.43
8/6/2000,76.25,10.77190018,43,31.198,22.319,0.975036218,1.254083077,0.834968498,22.33
8/7/2000,76.25,10.77190018,43,28.763,22.106,26.84097241,1.920849358,0.890623947,22.25
8/8/2000,76.25,10.77190018,43,25.822,22.314,29.98408968,1.436060454,0.951380687,15.72
8/9/2000,76.25,10.77190018,43,24.816,22.036,12.49351596,1.971620511,0.951080668,10.32
8/10/2000,76.25,10.77190018,43,24.387,21.957,20.94612336,1.973432467,0.954336487,7.54
8/11/2000,76.25,10.77190018,43,25.321,21.666,12.212847,1.633684595,0.947148484,12.08
8/12/2000,76.25,10.77190018,43,28.847,19.729,0.60853968,1.202838791,0.884843378,20.98
8/13/2000,76.25,10.77190018,43,30.398,20.438,1.03769316,1.475812732,0.835492024,25.34
8/14/2000,76.25,10.77190018,43,31.207,21.479,0.04463195,1.185799166,0.818956826,19.74
8/15/2000,76.25,10.77190018,43,30.657,20.72,10.12458852,0.914640659,0.883340795,25.00
8/16/2000,76.25,10.77190018,43,29.775,19.962,2.477073038,1.054733932,0.888915495,23.07
8/17/2000,76.25,10.77190018,43,27.123,19.563,12.38708736,0.843538989,0.937064266,20.07
8/18/2000,76.25,10.77190018,43,28.969,19.366,4.256340818,1.187501492,0.894583568,23.46
8/19/2000,76.25,10.77190018,43,25.964,19.226,11.38543657,1.222542473,0.940369388,14.26
8/20/2000,76.25,10.77190018,43,25.385,21.638,20.39508536,1.690258184,0.955054549,17.45
8/21/2000,76.25,10.77190018,43,24.54,22.2,29.3094666,2.069709121,0.962547522,8.06
8/22/2000,76.25,10.77190018,43,25.168,22.117,21.4465104,2.291153027,0.953570545,16.11
8/23/2000,76.25,10.77190018,43,24.164,22.288,23.12880048,2.585502745,0.961768522,6.95
8/24/2000,76.25,10.77190018,43,24.007,22.573,38.447856,2.873879188,0.967487168,5.64
8/25/2000,76.25,10.77190018,43,24.472,22.669,39.436632,2.315898086,0.970023011,6.17
8/26/2000,76.25,10.77190018,43,25.711,22.449,15.5422224,1.752045266,0.952802671,16.05
8/27/2000,76.25,10.77190018,43,25.332,22.199,30.7428336,1.717047855,0.963734289,11.90
8/28/2000,76.25,10.77190018,43,25.975,21.953,13.91314896,1.857748559,0.950631029,14.37
8/29/2000,76.25,10.77190018,43,26.693,21.766,15.16456404,1.698578354,0.939106895,19.34
8/30/2000,76.25,10.77190018,43,27.637,21.868,8.66461104,1.639936283,0.895900387,22.12
8/31/2000,76.25,10.77190018,43,25.51,20.41,18.05963868,1.012606963,0.955339563,14.15
9/1/2000,76.25,10.77190018,43,29.843,20.371,2.52685656,1.574764426,0.832191629,24.63
9/2/2000,76.25,10.77190018,43,30.38,20.371,0.27637452,1.712266536,0.798295912,25.14
9/3/2000,76.25,10.77190018,43,27.1,20.401,12.0626424,1.108285418,0.935196418,14.98
9/4/2000,76.25,10.77190018,43,28.541,18.683,6.053637146,1.201539886,0.897385073,23.93
9/5/2000,76.25,10.77190018,43,31.293,19.748,12.59651052,1.054738547,0.88054222,23.34
9/6/2000,76.25,10.77190018,43,30.409,21.93,3.792855845,1.276076399,0.873636714,24.16
9/7/2000,76.25,10.77190018,43,26.255,19.796,0.672054098,0.817185701,0.929002567,5.25
9/8/2000,76.25,10.77190018,43,30.95,19.434,0.072097805,1.360551491,0.828491637,23.83
9/9/2000,76.25,10.77190018,43,29.857,19.349,1.644516619,1.033378264,0.860127403,24.02
9/10/2000,76.25,10.77190018,43,29.939,18.907,0.602531136,1.382078059,0.833502779,23.93
9/11/2000,76.25,10.77190018,43,30.75,20.279,0.113296464,1.523157948,0.820784408,24.16
9/12/2000,76.25,10.77190018,43,31.032,21.406,0.044631943,1.651191607,0.790167855,23.62
9/13/2000,76.25,10.77190018,43,30.781,20.421,3.25641852,1.45520156,0.844170063,24.54
9/14/2000,76.25,10.77190018,43,25.574,21.045,53.33175324,0.640496106,0.96742955,4.26
9/15/2000,76.25,10.77190018,43,31.815,22.388,8.597658852,1.29445372,0.887547542,22.68
9/16/2000,76.25,10.77190018,43,30.284,21.246,4.036615272,1.134861181,0.876216227,24.29
9/17/2000,76.25,10.77190018,43,31.653,20.388,0,1.094109576,0.832772758,20.92
9/18/2000,76.25,10.77190018,43,29.572,22.036,1.615335329,0.967954886,0.880774816,19.02
9/19/2000,76.25,10.77190018,43,32.323,21.728,1.055717165,1.029242112,0.825364412,21.55
9/20/2000,76.25,10.77190018,43,31.275,21.521,3.3302322,1.031401088,0.840309413,19.75
9/21/2000,76.25,10.77190018,43,25.014,20.998,17.09060435,0.903943869,0.959866253,3.98
9/22/2000,76.25,10.77190018,43,30.293,21.186,2.38094339,1.200481517,0.873696511,21.50
9/23/2000,76.25,10.77190018,43,30.59,21.727,10.488501,1.003708972,0.845701928,22.68
9/24/2000,76.25,10.77190018,43,32.012,22.226,25.04882484,1.018438219,0.884788394,23.58
9/25/2000,76.25,10.77190018,43,31.86,22.037,5.450252508,1.080076947,0.852636502,24.28
9/26/2000,76.25,10.77190018,43,33.857,22.173,9.611323733,1.059799177,0.879055905,21.97
9/27/2000,76.25,10.77190018,43,29.982,23.055,14.12687511,1.515101559,0.885045117,23.04
9/28/2000,76.25,10.77190018,43,30.694,21.985,14.37663996,1.494262893,0.867503418,23.93
9/29/2000,76.25,10.77190018,43,28.928,21.632,17.93689452,0.972769227,0.91179486,19.98
9/30/2000,76.25,10.77190018,43,26.275,22.027,32.13157075,0.773826498,0.958620118,13.03
10/1/2000,76.25,10.77190018,43,25.815,22.082,78.67414296,0.944578395,0.962109941,3.79
10/2/2000,76.25,10.77190018,43,25.114,22.357,49.7800728,1.400468865,0.9656828,9.60
10/3/2000,76.25,10.77190018,43,26.445,21.146,66.08445156,1.609671049,0.964678868,17.39
10/4/2000,76.25,10.77190018,43,28.58,20.343,11.16656971,0.993381201,0.938668781,21.64
10/5/2000,76.25,10.77190018,43,29.43,20.749,3.68041788,0.877403326,0.890998106,22.31
10/6/2000,76.25,10.77190018,43,29.237,19.73,5.772117636,0.791990077,0.901682165,22.20
10/7/2000,76.25,10.77190018,43,29.831,20.166,3.606606504,1.013883812,0.884633763,22.07
10/8/2000,76.25,10.77190018,43,29.758,19.619,7.111932588,1.040099511,0.902256334,21.97
10/9/2000,76.25,10.77190018,43,29.572,19.43,7.97710086,1.054388427,0.870691302,23.70
10/10/2000,76.25,10.77190018,43,29.977,19.33,1.393032132,1.234366705,0.850993409,23.49
10/11/2000,76.25,10.77190018,43,30.139,19.854,1.619624729,1.229169952,0.849417972,22.47
10/12/2000,76.25,10.77190018,43,31.062,19.746,0,1.218054439,0.815951452,23.26
10/13/2000,76.25,10.77190018,43,27.174,20.164,20.07236772,0.863124548,0.92257405,20.39
10/14/2000,76.25,10.77190018,43,27.562,19.987,22.6180998,0.88216987,0.9422408,20.95
10/15/2000,76.25,10.77190018,43,29.807,20.226,8.704950653,1.118014748,0.911910358,22.91
10/16/2000,76.25,10.77190018,43,30.406,22.429,4.65631205,1.19141616,0.896329527,21.93
10/17/2000,76.25,10.77190018,43,30.438,21.042,5.986688501,1.011778238,0.89594191,22.30
10/18/2000,76.25,10.77190018,43,27.43,21.497,27.27012168,0.876683608,0.946470052,19.48
10/19/2000,76.25,10.77190018,43,30.541,20.78,0.260925242,1.201168342,0.858281531,20.17
10/20/2000,76.25,10.77190018,43,31.049,20.753,0.078964243,1.296904109,0.815248353,20.97
10/21/2000,76.25,10.77190018,43,30.002,20.048,0,1.013565255,0.839937887,20.25
10/22/2000,76.25,10.77190018,43,29.464,20.504,6.579781178,0.979169806,0.887808215,21.80
10/23/2000,76.25,10.77190018,43,30.251,19.84,4.961873772,0.920736346,0.874703105,21.51
10/24/2000,76.25,10.77190018,43,31.757,21.957,3.26242224,0.856481036,0.852562294,13.03
10/25/2000,76.25,10.77190018,43,35.539,18.949,0.04978188,0.908778392,0.731526639,23.73
10/26/2000,76.25,10.77190018,43,34.753,19.026,0,1.398801729,0.687930028,23.70
10/27/2000,76.25,10.77190018,43,32.265,20.272,0,1.500823125,0.751794601,23.16
10/28/2000,76.25,10.77190018,43,31.729,19.143,0,1.252811993,0.790712035,22.67
10/29/2000,76.25,10.77190018,43,30.833,19.121,3.779983109,1.219046867,0.859195791,21.73
10/30/2000,76.25,10.77190018,43,32.271,20.76,2.227306824,1.170842574,0.814228986,21.67
10/31/2000,76.25,10.77190018,43,31.954,19.721,1.745796636,1.112867133,0.811467821,22.14
11/1/2000,76.25,10.77190018,43,34.425,19.363,1.388740968,0.834861296,0.77729771,18.10
11/2/2000,76.25,10.77190018,43,31.996,18.965,0.480652092,1.458281885,0.739401822,19.39
11/3/2000,76.25,10.77190018,43,32.548,21.984,0.199127498,1.319996901,0.784525393,18.88
11/4/2000,76.25,10.77190018,43,35.782,21.571,3.41434332,1.416110846,0.760641986,22.32
11/5/2000,76.25,10.77190018,43,36.794,21.413,0.216293306,1.332211884,0.742313689,21.61
11/6/2000,76.25,10.77190018,43,35.633,21.52,0.50640084,1.357418384,0.672741488,15.61
11/7/2000,76.25,10.77190018,43,35.568,21.036,0.03604896,1.505572901,0.674713624,22.34
11/8/2000,76.25,10.77190018,43,35.174,20.664,0,1.632921235,0.598113797,22.47
11/9/2000,76.25,10.77190018,43,34.286,20.764,0,1.563503059,0.621849664,20.83
11/10/2000,76.25,10.77190018,43,36.327,20.756,0,1.410013207,0.690841466,20.67
11/11/2000,76.25,10.77190018,43,35.335,20.356,0,1.617161817,0.695665706,21.33
11/12/2000,76.25,10.77190018,43,36.65,20.53,0,1.469692275,0.671716251,20.22
11/13/2000,76.25,10.77190018,43,35.211,20.415,0,1.487859303,0.699494379,17.95
11/14/2000,76.25,10.77190018,43,35.715,21.849,0,1.618782572,0.64409466,21.39
11/15/2000,76.25,10.77190018,43,34.743,20.091,0,2.163250836,0.563659554,22.42
11/16/2000,76.25,10.77190018,43,34.806,20.82,0,1.960139164,0.571783601,22.28
11/17/2000,76.25,10.77190018,43,35.637,21.545,0,2.007124331,0.5979651,21.95
11/18/2000,76.25,10.77190018,43,36.184,20.997,0,1.590956209,0.577911405,20.09
11/19/2000,76.25,10.77190018,43,31.098,22.265,0.57935736,1.325921734,0.737512734,10.14
11/20/2000,76.25,10.77190018,43,30.815,21.404,1.711465589,1.26528603,0.860857883,11.11
11/21/2000,76.25,10.77190018,43,30.334,20.72,0.00686646,1.637259564,0.758617438,16.65
11/22/2000,76.25,10.77190018,43,31.295,21.786,0,2.205769255,0.707372676,19.69
11/23/2000,76.25,10.77190018,43,32.305,22.268,0,2.087024723,0.692563939,18.25
11/24/2000,76.25,10.77190018,43,33.6,22.582,0,1.849370476,0.702148367,20.48
11/25/2000,76.25,10.77190018,43,35.615,20.047,0,1.217002182,0.703718445,20.90
11/26/2000,76.25,10.77190018,43,34.66,17.054,0,1.177705342,0.638759562,21.49
11/27/2000,76.25,10.77190018,43,35.04,17.04,0,1.420491401,0.505528079,20.18
11/28/2000,76.25,10.77190018,43,31.879,18.36,0,1.705648985,0.587202673,20.65
11/29/2000,76.25,10.77190018,43,33.458,18.859,0.058364856,1.570554482,0.641422621,20.49
11/30/2000,76.25,10.77190018,43,23.865,21.361,85.69769515,1.261219097,0.957943202,0.51
12/1/2000,76.25,10.77190018,43,31.055,17.91,5.503460688,1.890507041,0.803463185,19.53
12/2/2000,76.25,10.77190018,43,32.865,20.247,1.057433976,1.65410818,0.77355007,20.64
12/3/2000,76.25,10.77190018,43,34.11,20.759,0.058364842,1.640508271,0.783799593,17.30
12/4/2000,76.25,10.77190018,43,35.734,20.582,4.2675048,1.44919714,0.743498164,20.40
12/5/2000,76.25,10.77190018,43,33.77,21.316,4.765321426,1.307912032,0.830137107,20.08
12/6/2000,76.25,10.77190018,43,32.604,20.252,0.192260578,1.909009602,0.727338349,20.62
12/7/2000,76.25,10.77190018,43,32.128,18.13,0,2.603936941,0.536470119,21.84
12/8/2000,76.25,10.77190018,43,33.012,18.66,0,2.092518715,0.583408935,21.57
12/9/2000,76.25,10.77190018,43,34.469,17.146,0,1.893188094,0.622694239,21.44
12/10/2000,76.25,10.77190018,43,33.881,18.765,0,2.05276056,0.571539892,21.50
12/11/2000,76.25,10.77190018,43,32.906,18.663,0,2.382749009,0.542393512,21.74
12/12/2000,76.25,10.77190018,43,34.915,15.579,0,1.722419207,0.571551504,21.44
12/13/2000,76.25,10.77190018,43,34.243,16.345,0,1.881463271,0.438924789,21.75
12/14/2000,76.25,10.77190018,43,34.173,13.949,0,1.833950467,0.459723787,21.82
12/15/2000,76.25,10.77190018,43,35.762,15.699,0,1.721150423,0.492049206,21.66
12/16/2000,76.25,10.77190018,43,34.052,16.417,0,1.861453402,0.514354736,21.44
12/17/2000,76.25,10.77190018,43,33.232,17.721,0,1.903437199,0.511495126,21.00
12/18/2000,76.25,10.77190018,43,35.848,18.626,0,1.626053468,0.528271467,20.09
12/19/2000,76.25,10.77190018,43,34.336,19.734,0,1.971267929,0.497612074,20.49
12/20/2000,76.25,10.77190018,43,34.862,14.745,0,1.704336367,0.494391986,21.17
12/21/2000,76.25,10.77190018,43,34.514,15.95,0,1.809587788,0.536487697,21.36
12/22/2000,76.25,10.77190018,43,35.486,18.472,0,1.47455797,0.541797449,20.75
12/23/2000,76.25,10.77190018,43,35.449,17.516,0,1.569496651,0.528037486,20.53
12/24/2000,76.25,10.77190018,43,37.897,16.325,0,1.227498649,0.550793044,21.17
12/25/2000,76.25,10.77190018,43,37.076,16.214,0,1.47572153,0.450739327,21.29
12/26/2000,76.25,10.77190018,43,37.527,16.805,0,1.547511017,0.419041867,20.92
12/27/2000,76.25,10.77190018,43,27.429,21.816,0,2.299811508,0.559359299,4.56
12/28/2000,76.25,10.77190018,43,24,20.437,5.336950572,1.489250353,0.833933562,2.93
12/29/2000,76.25,10.77190018,43,33.531,21.945,2.430722268,1.686790321,0.798429466,20.24
12/30/2000,76.25,10.77190018,43,33.596,20.942,0.367355592,1.463815315,0.780507585,16.70
12/31/2000,76.25,10.77190018,43,33.131,20.767,0.140762448,1.344055462,0.713514348,19.09
1/1/2001,76.25,10.77190018,43,30.231,19.384,0,1.116244786,0.704368062,8.11
1/2/2001,76.25,10.77190018,43,35.976,19.577,0,1.100236091,0.670126539,20.46
1/3/2001,76.25,10.77190018,43,33.778,21.734,0,1.528310765,0.639229347,19.09
1/4/2001,76.25,10.77190018,43,35.186,20.1,0,1.631923703,0.550669604,20.96
1/5/2001,76.25,10.77190018,43,35.429,20.668,0,1.726068538,0.568135745,20.44
1/6/2001,76.25,10.77190018,43,36.214,19.809,0,1.492136146,0.634963738,17.44
1/7/2001,76.25,10.77190018,43,36.163,19.15,0,1.74578597,0.561866065,20.51
1/8/2001,76.25,10.77190018,43,34.89,19.118,0,1.544041745,0.519568056,21.01
1/9/2001,76.25,10.77190018,43,34.108,19.65,0,1.701636527,0.581202012,20.97
1/10/2001,76.25,10.77190018,43,35.04,19.774,0,1.404406093,0.586267329,21.01
1/11/2001,76.25,10.77190018,43,37.709,20.285,0,1.429744161,0.577915556,17.94
1/12/2001,76.25,10.77190018,43,35.741,23.431,0,1.804492733,0.560016271,18.43
1/13/2001,76.25,10.77190018,43,36.194,21.692,0,1.752218983,0.544616698,20.68
1/14/2001,76.25,10.77190018,43,37.013,18.27,0,1.638715269,0.507536785,21.75
1/15/2001,76.25,10.77190018,43,35.939,19.221,0,1.862720278,0.46343646,21.81
1/16/2001,76.25,10.77190018,43,35.276,18.947,0,1.886109511,0.515223799,21.71
1/17/2001,76.25,10.77190018,43,34.259,16.901,0,2.001269885,0.509656148,22.26
1/18/2001,76.25,10.77190018,43,37.918,18.868,0,1.795549864,0.518127641,21.91
1/19/2001,76.25,10.77190018,43,35.319,22.04,0,2.190174448,0.512038212,20.42
1/20/2001,76.25,10.77190018,43,36.92,20.149,0,1.866241788,0.478530816,22.06
1/21/2001,76.25,10.77190018,43,36.15,17.73,0,1.656150181,0.519821184,22.07
1/22/2001,76.25,10.77190018,43,37.349,19.76,0,1.520856554,0.474480779,20.82
1/23/2001,76.25,10.77190018,43,37.675,21.059,0,1.388764076,0.484812138,21.06
1/24/2001,76.25,10.77190018,43,35.555,21.708,0,1.561140546,0.591525689,15.98
1/25/2001,76.25,10.77190018,43,39.207,21.123,0,1.270579479,0.660970303,19.58
1/26/2001,76.25,10.77190018,43,38.363,22.204,0,1.702412863,0.561882193,21.58
1/27/2001,76.25,10.77190018,43,35.206,20.697,0,1.654169866,0.576771531,21.46
1/28/2001,76.25,10.77190018,43,33.678,20.126,0,1.608750952,0.463072383,14.44
1/29/2001,76.25,10.77190018,43,38.166,19.209,0,1.483240932,0.39473171,19.37
1/30/2001,76.25,10.77190018,43,38.165,19.61,0,1.438260978,0.428605583,19.62
1/31/2001,76.25,10.77190018,43,32.142,22.02,0,2.022254726,0.598350579,10.46
2/1/2001,76.25,10.77190018,43,36.824,21.878,7.1273808,1.692430532,0.649014808,20.74
2/2/2001,76.25,10.77190018,43,38.447,21.103,3.40575984,1.563410328,0.71839011,20.67
2/3/2001,76.25,10.77190018,43,36.47,21.002,0.23002632,1.506599778,0.677738817,21.58
2/4/2001,76.25,10.77190018,43,35.217,21.291,0,1.288236374,0.732540167,18.53
2/5/2001,76.25,10.77190018,43,33.154,20.619,0,1.402077557,0.757305296,15.48
2/6/2001,76.25,10.77190018,43,38.048,20.309,0.044631943,1.467400105,0.633699737,22.77
2/7/2001,76.25,10.77190018,43,40.237,17.565,0,1.279955937,0.493055817,23.85
2/8/2001,76.25,10.77190018,43,38.538,15.618,0,1.645910671,0.394949825,24.37
2/9/2001,76.25,10.77190018,43,36.343,17.804,0,1.78187918,0.395470037,24.18
2/10/2001,76.25,10.77190018,43,33.75,17.632,0,1.931548077,0.560077987,23.57
2/11/2001,76.25,10.77190018,43,33.873,19.826,0,1.820139444,0.69456023,23.55
2/12/2001,76.25,10.77190018,43,37.774,19.118,0,1.552670546,0.610817427,24.09
2/13/2001,76.25,10.77190018,43,39.151,19.53,0,1.400967272,0.515507771,24.25
2/14/2001,76.25,10.77190018,43,38.696,19.522,0,1.512263134,0.486582899,24.18
2/15/2001,76.25,10.77190018,43,35.57,20.088,0,1.889700743,0.516335081,24.21
2/16/2001,76.25,10.77190018,43,38.966,21.442,0,1.72597402,0.590323476,23.98
2/17/2001,76.25,10.77190018,43,38.899,20.172,0,1.620318003,0.571561354,23.91
2/18/2001,76.25,10.77190018,43,37.403,21.392,0.070381166,1.336643913,0.625582752,18.07
2/19/2001,76.25,10.77190018,43,38.375,22.394,0,1.514915271,0.602459578,21.59
2/20/2001,76.25,10.77190018,43,35.379,20.885,0,1.422632207,0.668878546,21.60
2/21/2001,76.25,10.77190018,43,36.724,20.43,0,1.565141269,0.64054958,22.54
2/22/2001,76.25,10.77190018,43,37.321,19.876,0,1.584136522,0.594613223,24.18
2/23/2001,76.25,10.77190018,43,38.438,19.404,0,1.497348766,0.587807248,22.75
2/24/2001,76.25,10.77190018,43,36.695,21.31,0.151061868,1.709728509,0.649606493,24.38
2/25/2001,76.25,10.77190018,43,36.143,20.545,0,1.975172263,0.683137461,24.26
2/26/2001,76.25,10.77190018,43,35.452,21.855,0,1.880792655,0.699057333,24.36
2/27/2001,76.25,10.77190018,43,36.344,21.182,0.06694794,1.638319174,0.717816093,19.91
2/28/2001,76.25,10.77190018,43,39.898,21.217,0.003433226,1.299290888,0.623550921,25.03
3/1/2001,76.25,10.77190018,43,39.925,20.499,0,1.554162916,0.455828513,25.57
3/2/2001,76.25,10.77190018,43,40.324,20.119,0,1.378061227,0.462302137,25.45
3/3/2001,76.25,10.77190018,43,38.257,21.499,0.003433226,1.802848954,0.440207989,24.39
3/4/2001,76.25,10.77190018,43,40.475,21.934,0.003433226,1.447223972,0.550257937,24.72
3/5/2001,76.25,10.77190018,43,37.569,21.738,0,1.600194758,0.550270443,23.33
3/6/2001,76.25,10.77190018,43,36.285,20.901,0,1.346979051,0.614698093,19.97
3/7/2001,76.25,10.77190018,43,37.909,20.524,0,1.432938638,0.555816042,25.09
3/8/2001,76.25,10.77190018,43,37.49,22.936,0,1.485978265,0.523398528,20.33
3/9/2001,76.25,10.77190018,43,35.698,22.304,0.219726468,1.065601834,0.66698612,15.35
3/10/2001,76.25,10.77190018,43,35.753,21.312,0.82397448,1.393214582,0.64508894,17.54
3/11/2001,76.25,10.77190018,43,35.594,22.013,0,1.054177982,0.57922569,15.97
3/12/2001,76.25,10.77190018,43,38.555,20.883,0,1.346733049,0.529399491,24.98
3/13/2001,76.25,10.77190018,43,35.171,20.201,0,1.558568501,0.55884818,18.50
3/14/2001,76.25,10.77190018,43,36.5,21.719,0.58364856,1.655419911,0.546894709,24.66
3/15/2001,76.25,10.77190018,43,37.367,21.587,0.83427408,1.806969844,0.577240209,24.35
3/16/2001,76.25,10.77190018,43,36.905,22.766,0,1.967269095,0.579448396,25.28
3/17/2001,76.25,10.77190018,43,38.229,22.927,0,1.751267437,0.595659849,24.72
3/18/2001,76.25,10.77190018,43,39.248,22.41,0,1.710278136,0.616196956,25.84
3/19/2001,76.25,10.77190018,43,37.289,23.139,0,1.692769962,0.646577398,20.87
3/20/2001,76.25,10.77190018,43,37.242,21.992,0,1.67279293,0.64941937,22.00
3/21/2001,76.25,10.77190018,43,36.659,21.611,0,1.96208835,0.612872479,25.71
3/22/2001,76.25,10.77190018,43,36.28,21.02,0,1.768924191,0.645182072,20.55
3/23/2001,76.25,10.77190018,43,34.805,20.104,0,1.386373644,0.654988252,15.18
3/24/2001,76.25,10.77190018,43,35.996,22.807,0,1.602539153,0.614156445,17.15
